Hours_Studied,Attendance,Sleep_Hours,Previous_Scores,Tutoring_Sessions,Physical_Activity,Exam_Score,Parental_Involvement_High,Parental_Involvement_Low,Parental_Involvement_Medium,Access_to_Resources_High,Access_to_Resources_Low,Access_to_Resources_Medium,Extracurricular_Activities_No,Extracurricular_Activities_Yes,Motivation_Level_High,Motivation_Level_Low,Motivation_Level_Medium,Internet_Access_No,Internet_Access_Yes,Family_Income_High,Family_Income_Low,Family_Income_Medium,Teacher_Quality_High,Teacher_Quality_Low,Teacher_Quality_Medium,School_Type_Private,School_Type_Public,Peer_Influence_Negative,Peer_Influence_Neutral,Peer_Influence_Positive,Learning_Disabilities_No,Learning_Disabilities_Yes,Gender_Female,Gender_Male,Parental_Education_Level_College,Parental_Education_Level_High School,Parental_Education_Level_Postgraduate,Distance_from_Home_Far,Distance_from_Home_Moderate,Distance_from_Home_Near
0.46511627906976744,0.6000000000000001,0.33333333333333337,0.040000000000000036,0.125,0.3333333333333333,0.21739130434782616,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False
0.4186046511627907,0.07500000000000018,0.4999999999999999,0.8800000000000001,0.125,0.5,0.19565217391304346,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False
0.3953488372093023,0.8500000000000001,0.4999999999999999,0.6400000000000001,0.375,0.3333333333333333,0.326086956521739,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True
0.23255813953488375,0.9500000000000002,0.8333333333333334,0.6400000000000001,0.125,0.5,0.28260869565217384,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,True,False,False
0.3488372093023256,0.25,0.6666666666666666,0.96,0.25,0.5,0.21739130434782616,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False
0.37209302325581395,0.4500000000000002,0.33333333333333337,0.76,0.125,0.5,0.28260869565217384,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,True
0.5813953488372092,0.025000000000000133,0.33333333333333337,0.40000000000000013,0.25,0.5,0.19565217391304346,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False
0.48837209302325585,0.6499999999999999,0.4999999999999999,0.43999999999999995,0.375,0.3333333333333333,0.28260869565217384,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False
0.18604651162790697,0.42500000000000004,0.16666666666666663,0.14000000000000012,0.25,0.5,0.17391304347826075,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True
0.48837209302325585,0.27500000000000013,0.4999999999999999,0.30000000000000004,0.125,0.6666666666666666,0.19565217391304346,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False
0.3953488372093023,0.20000000000000018,0.4999999999999999,0.43999999999999995,0.0,0.5,0.19565217391304346,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True
0.3488372093023256,0.6499999999999999,0.6666666666666666,0.26,0.25,0.6666666666666666,0.26086956521739135,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True
0.5348837209302325,0.42500000000000004,0.6666666666666666,0.9199999999999999,0.0,0.5,0.26086956521739135,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0.5813953488372092,0.17500000000000004,0.4999999999999999,0.020000000000000018,0.25,0.6666666666666666,0.23913043478260865,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False
0.5813953488372092,0.7000000000000002,0.16666666666666663,0.5800000000000001,0.125,0.6666666666666666,0.3695652173913042,False,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,True,False,False,False,True,False
0.32558139534883723,0.5750000000000002,0.16666666666666663,0.78,0.125,0.3333333333333333,0.21739130434782616,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True
0.3953488372093023,0.8500000000000001,0.33333333333333337,0.74,0.125,0.6666666666666666,0.34782608695652173,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True
0.48837209302325585,0.125,0.6666666666666666,0.6400000000000001,0.25,0.16666666666666666,0.23913043478260865,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True
0.5813953488372092,0.7749999999999999,0.6666666666666666,0.41999999999999993,0.0,0.5,0.28260869565217384,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False
0.37209302325581395,0.6750000000000003,0.4999999999999999,0.9199999999999999,0.125,0.8333333333333333,0.326086956521739,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True
0.4186046511627907,0.125,0.9999999999999999,0.32000000000000006,0.0,0.5,0.15217391304347827,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False
0.27906976744186046,0.7000000000000002,0.8333333333333334,0.76,0.25,0.6666666666666666,0.28260869565217384,False,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False
0.27906976744186046,0.4500000000000002,0.8333333333333334,0.9199999999999999,0.25,0.5,0.26086956521739135,False,False,True,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False
0.5581395348837209,0.9500000000000002,0.6666666666666666,0.1200000000000001,0.0,0.5,0.34782608695652173,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True
0.627906976744186,0.15000000000000013,0.6666666666666666,0.94,0.0,0.3333333333333333,0.28260869565217384,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True
0.4418604651162791,0.6499999999999999,0.6666666666666666,0.78,0.125,0.5,0.30434782608695654,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True
0.5813953488372092,0.375,0.0,0.6200000000000001,0.375,0.3333333333333333,0.326086956521739,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False
0.48837209302325585,0.9500000000000002,0.16666666666666663,0.3800000000000001,0.125,0.6666666666666666,0.30434782608695654,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False
0.3488372093023256,0.3250000000000002,0.4999999999999999,0.9000000000000001,0.125,0.6666666666666666,0.21739130434782616,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True
0.48837209302325585,0.9500000000000002,0.4999999999999999,0.040000000000000036,0.375,0.5,0.326086956521739,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,False,True
0.6511627906976744,0.9000000000000004,0.4999999999999999,0.43999999999999995,0.125,0.5,0.34782608695652173,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False
0.4418604651162791,0.27500000000000013,0.4999999999999999,0.76,0.125,0.6666666666666666,0.21739130434782616,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0.6511627906976744,0.8000000000000003,0.0,0.8200000000000001,0.25,0.16666666666666666,0.3695652173913042,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True
0.06976744186046512,1.0,0.6666666666666666,0.19999999999999996,0.0,0.6666666666666666,0.30434782608695654,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,False,True,True,False,False,False,True,False
0.5581395348837209,0.25,0.4999999999999999,0.040000000000000036,0.125,0.5,0.23913043478260865,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True
0.46511627906976744,0.42500000000000004,0.4999999999999999,0.8,0.5,0.5,0.28260869565217384,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False
0.3953488372093023,0.5249999999999999,0.6666666666666666,0.41999999999999993,0.0,0.5,0.21739130434782616,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
0.46511627906976744,0.30000000000000004,0.16666666666666663,0.14000000000000012,0.125,0.8333333333333333,0.19565217391304346,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False
0.16279069767441862,0.025000000000000133,0.4999999999999999,0.08000000000000007,0.125,0.5,0.10869565217391308,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,True
0.4186046511627907,0.2250000000000001,0.4999999999999999,0.6400000000000001,0.125,0.3333333333333333,0.21739130434782616,False,False,True,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True
0.48837209302325585,0.27500000000000013,0.33333333333333337,0.5800000000000001,0.125,0.5,0.23913043478260865,True,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True
0.6511627906976744,0.4500000000000002,0.0,0.8600000000000001,0.625,0.5,0.4130434782608696,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True
0.37209302325581395,0.17500000000000004,0.16666666666666663,0.040000000000000036,0.25,0.5,0.15217391304347827,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False
0.32558139534883723,0.875,0.4999999999999999,0.8600000000000001,0.25,0.6666666666666666,0.326086956521739,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False
0.37209302325581395,0.7000000000000002,0.4999999999999999,0.8800000000000001,0.0,0.5,0.30434782608695654,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True
0.5581395348837209,0.07500000000000018,0.4999999999999999,0.43999999999999995,0.375,0.6666666666666666,0.26086956521739135,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False
0.48837209302325585,0.6499999999999999,0.33333333333333337,0.08000000000000007,0.25,0.0,0.19565217391304346,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False
0.37209302325581395,0.6499999999999999,0.16666666666666663,0.94,0.375,0.5,0.34782608695652173,False,False,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True
0.5116279069767441,0.9500000000000002,0.4999999999999999,0.08000000000000007,0.0,0.5,0.28260869565217384,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,True
0.46511627906976744,0.0,0.4999999999999999,0.6000000000000001,0.0,0.6666666666666666,0.19565217391304346,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True
0.5813953488372092,0.25,0.6666666666666666,0.5,0.125,0.6666666666666666,0.17391304347826075,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False
0.3488372093023256,0.9250000000000003,0.33333333333333337,0.8400000000000001,0.0,0.6666666666666666,0.34782608695652173,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,False,False,True
0.3953488372093023,0.9250000000000003,0.0,0.5,0.0,0.5,0.30434782608695654,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False
0.3953488372093023,0.7250000000000001,0.0,0.45999999999999996,0.375,0.3333333333333333,0.9782608695652173,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,True,True,False,True,False,True,False,False,False,False,True
0.23255813953488375,0.7749999999999999,0.33333333333333337,0.8800000000000001,0.375,0.5,0.28260869565217384,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False
0.48837209302325585,0.10000000000000009,0.4999999999999999,0.96,0.125,0.5,0.15217391304347827,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True
0.48837209302325585,0.5249999999999999,0.4999999999999999,0.54,0.25,0.5,0.28260869565217384,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,True,False,False
0.4418604651162791,0.2250000000000001,0.33333333333333337,0.45999999999999996,0.25,0.5,0.23913043478260865,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False
0.4186046511627907,0.17500000000000004,0.16666666666666663,0.8400000000000001,0.0,0.5,0.19565217391304346,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,True
0.2558139534883721,0.8000000000000003,0.0,0.8400000000000001,0.25,0.5,0.26086956521739135,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False
0.37209302325581395,0.125,0.6666666666666666,0.32000000000000006,0.125,0.6666666666666666,0.21739130434782616,False,False,True,True,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False
0.3953488372093023,0.4750000000000001,0.4999999999999999,0.5800000000000001,0.0,0.5,0.21739130434782616,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False
0.32558139534883723,0.9500000000000002,0.33333333333333337,0.15999999999999992,0.0,0.5,0.30434782608695654,True,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,True
0.4186046511627907,0.17500000000000004,0.16666666666666663,0.6400000000000001,0.125,0.5,0.17391304347826075,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True
0.48837209302325585,0.9750000000000001,0.33333333333333337,0.8400000000000001,0.375,0.6666666666666666,0.3695652173913042,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False
0.6976744186046511,1.0,0.4999999999999999,0.17999999999999994,0.25,0.8333333333333333,0.4565217391304348,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False
0.46511627906976744,0.5500000000000003,0.4999999999999999,0.32000000000000006,0.375,0.5,0.30434782608695654,False,False,True,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,False,False,True
